,id_str,file_loc,ring
2471,28401,data/gzd5/images/J002/J002121.76-003926.3.jpg,0
2470,133163,data/gzd5/images/J084/J084512.47+291822.4.jpg,0
2194,136638,data/gzd5/images/J111/J111729.86+041517.6.jpg,0
1690,55894,data/gzd5/images/J014/J014105.34+000813.7.jpg,0
1567,42649,data/gzd5/images/J100/J100659.85+171347.6.jpg,0
2369,116662,data/gzd5/images/J113/J113051.01-003123.5.jpg,0
2132,82772,data/gzd5/images/J114/J114921.55-013042.2.jpg,0
406,406,data/gzd5/images/J160/J160128.95+192135.5.jpg,1
2207,107037,data/gzd5/images/J013/J013630.38-010252.6.jpg,0
2466,5439,data/gzd5/images/J082/J082146.50+010747.4.jpg,0
1118,1118,data/gzd5/images/J130/J130431.89+074834.9.jpg,1
1298,35187,data/gzd5/images/J135/J135831.62+271914.2.jpg,0
99,99,data/gzd5/images/J145/J145217.73+310010.2.jpg,1
930,930,data/gzd5/images/J110/J110430.66+225509.0.jpg,1
1853,144320,data/gzd5/images/J145/J145131.19+113923.1.jpg,0
1526,6178,data/gzd5/images/J150/J150952.02+054759.7.jpg,0
2308,114777,data/gzd5/images/J153/J153848.86+214239.8.jpg,0
2309,60438,data/gzd5/images/J122/J122827.60-021415.9.jpg,0
96,96,data/gzd5/images/J111/J111518.18+272404.9.jpg,1
1205,1205,data/gzd5/images/J145/J145532.54+221735.4.jpg,1
955,955,data/gzd5/images/J111/J111520.99+253723.1.jpg,1
2195,99159,data/gzd5/images/J010/J010347.68+001544.1.jpg,0
2412,60428,data/gzd5/images/J130/J130220.36+190558.9.jpg,0
242,242,data/gzd5/images/J155/J155644.39+284415.9.jpg,1
1368,144030,data/gzd5/images/J101/J101552.67-002412.4.jpg,0
172,172,data/gzd5/images/J155/J155449.20+310739.5.jpg,1
2341,176058,data/gzd5/images/J143/J143245.94+095636.9.jpg,0
1785,63630,data/gzd5/images/J084/J084925.56+073041.0.jpg,0
1552,177033,data/gzd5/images/J082/J082346.01+153833.4.jpg,0
1158,1158,data/gzd5/images/J132/J132937.91+232041.8.jpg,1
1183,1183,data/gzd5/images/J123/J123538.87+014913.1.jpg,1
15,15,data/gzd5/images/J120/J120240.14+082157.8.jpg,1
677,677,data/gzd5/images/J132/J132146.43+230457.4.jpg,1
204,204,data/gzd5/images/J151/J151209.62+004215.8.jpg,1
2182,13484,data/gzd5/images/J102/J102433.20+080837.2.jpg,0
2095,24490,data/gzd5/images/J103/J103907.52+284952.1.jpg,0
2300,18651,data/gzd5/images/J121/J121331.47-031750.8.jpg,0
1189,1189,data/gzd5/images/J074/J074825.55+171028.6.jpg,1
879,879,data/gzd5/images/J140/J140543.16+251352.9.jpg,1
1598,16273,data/gzd5/images/J092/J092629.28+041039.3.jpg,0
1020,1020,data/gzd5/images/J094/J094600.34+222248.7.jpg,1
1024,1024,data/gzd5/images/J093/J093004.26+084658.3.jpg,1
1100,1100,data/gzd5/images/J090/J090453.48+183433.8.jpg,1
746,746,data/gzd5/images/J123/J123017.57+111913.1.jpg,1
1159,1159,data/gzd5/images/J110/J110504.66+111949.3.jpg,1
942,942,data/gzd5/images/J110/J110706.79+311635.3.jpg,1
1448,105173,data/gzd5/images/J163/J163020.20+123734.2.jpg,0
329,329,data/gzd5/images/J134/J134452.91+000520.2.jpg,1
1135,1135,data/gzd5/images/J140/J140128.22+151731.3.jpg,1
1575,51192,data/gzd5/images/J123/J123156.98+035321.6.jpg,0
279,279,data/gzd5/images/J131/J131702.83+242939.1.jpg,1
1928,68488,data/gzd5/images/J095/J095117.95+122908.2.jpg,0
964,964,data/gzd5/images/J124/J124159.18-033500.2.jpg,1
2335,49534,data/gzd5/images/J144/J144417.64+201012.5.jpg,0
2120,48214,data/gzd5/images/J133/J133147.34+015829.9.jpg,0
640,640,data/gzd5/images/J152/J152415.49+195315.8.jpg,1
1505,41403,data/gzd5/images/J155/J155725.86+195829.5.jpg,0
651,651,data/gzd5/images/J130/J130934.83+045701.8.jpg,1
1986,16230,data/gzd5/images/J083/J083904.90+284634.8.jpg,0
1494,144578,data/gzd5/images/J091/J091814.72+103159.9.jpg,0
30,30,data/gzd5/images/J143/J143018.10+173413.3.jpg,1
1906,53545,data/gzd5/images/J142/J142120.40-032307.9.jpg,0
2351,16160,data/gzd5/images/J081/J081407.26+082001.2.jpg,0
1665,145892,data/gzd5/images/J151/J151306.05+164054.0.jpg,0
1509,11609,data/gzd5/images/J123/J123028.22+213135.3.jpg,0
531,531,data/gzd5/images/J091/J091659.90+292105.0.jpg,1
1030,1030,data/gzd5/images/J110/J110912.93+313251.4.jpg,1
1423,68999,data/gzd5/images/J095/J095749.08+060053.0.jpg,0
540,540,data/gzd5/images/J130/J130444.14+220725.8.jpg,1
1808,37717,data/gzd5/images/J100/J100239.16+190015.7.jpg,0
25,25,data/gzd5/images/J151/J151404.29+195846.9.jpg,1
1653,20542,data/gzd5/images/J095/J095252.62+130704.9.jpg,0
1520,119402,data/gzd5/images/J171/J171433.16+232033.8.jpg,0
352,352,data/gzd5/images/J083/J083918.63+300607.3.jpg,1
375,375,data/gzd5/images/J154/J154111.00+214542.0.jpg,1
442,442,data/gzd5/images/J143/J143730.19+245649.1.jpg,1
247,247,data/gzd5/images/J140/J140437.53+105841.9.jpg,1
1046,1046,data/gzd5/images/J144/J144836.09+195705.6.jpg,1
55,55,data/gzd5/images/J121/J121906.06+045004.8.jpg,1
1516,103462,data/gzd5/images/J102/J102133.60-031504.5.jpg,0
898,898,data/gzd5/images/J153/J153236.07+272844.9.jpg,1
2209,13437,data/gzd5/images/J155/J155611.81+200719.6.jpg,0
1588,67764,data/gzd5/images/J093/J093916.44+023431.5.jpg,0
180,180,data/gzd5/images/J121/J121213.88+135944.1.jpg,1
1781,9909,data/gzd5/images/J150/J150853.73+263830.2.jpg,0
814,814,data/gzd5/images/J152/J152010.04+305957.6.jpg,1
1182,1182,data/gzd5/images/J152/J152612.87+051925.2.jpg,1
775,775,data/gzd5/images/J133/J133542.39+131951.2.jpg,1
1842,129273,data/gzd5/images/J145/J145344.95+182759.5.jpg,0
996,996,data/gzd5/images/J152/J152653.16+325644.9.jpg,1
2047,122637,data/gzd5/images/J111/J111453.84+165058.8.jpg,0
815,815,data/gzd5/images/J105/J105141.38+090825.7.jpg,1
2302,163272,data/gzd5/images/J104/J104424.64+110917.5.jpg,0
992,992,data/gzd5/images/J124/J124144.86+124654.8.jpg,1
1907,66614,data/gzd5/images/J155/J155121.75+272618.9.jpg,0
567,567,data/gzd5/images/J082/J082321.34+152452.6.jpg,1
2288,108568,data/gzd5/images/J012/J012048.77+004010.9.jpg,0
479,479,data/gzd5/images/J130/J130721.92+095209.3.jpg,1
1062,1062,data/gzd5/images/J104/J104223.33+212132.5.jpg,1
1879,146650,data/gzd5/images/J113/J113906.29-050335.9.jpg,0
2396,103451,data/gzd5/images/J093/J093658.01+120601.4.jpg,0
358,358,data/gzd5/images/J132/J132048.34+190010.7.jpg,1
2114,142180,data/gzd5/images/J094/J094732.31+212014.9.jpg,0
1955,81572,data/gzd5/images/J001/J001014.36+001204.9.jpg,0
873,873,data/gzd5/images/J110/J110851.60+282830.9.jpg,1
1218,1218,data/gzd5/images/J144/J144018.06+085959.8.jpg,1
970,970,data/gzd5/images/J113/J113307.49+114826.0.jpg,1
1566,50793,data/gzd5/images/J102/J102658.98+015529.2.jpg,0
1383,110988,data/gzd5/images/J150/J150716.33+062524.8.jpg,0
1988,47076,data/gzd5/images/J111/J111306.40+051403.0.jpg,0
544,544,data/gzd5/images/J103/J103459.02+322843.4.jpg,1
1144,1144,data/gzd5/images/J115/J115509.77+041015.4.jpg,1
1686,75661,data/gzd5/images/J141/J141308.70-001542.8.jpg,0
450,450,data/gzd5/images/J152/J152210.93+193042.4.jpg,1
2261,138690,data/gzd5/images/J023/J023656.17-092359.5.jpg,0
2273,143841,data/gzd5/images/J003/J003231.79+003355.6.jpg,0
2028,72180,data/gzd5/images/J143/J143121.25-043819.8.jpg,0
1799,141693,data/gzd5/images/J130/J130409.62+052041.4.jpg,0
1055,1055,data/gzd5/images/J132/J132314.36-001315.5.jpg,1
1034,1034,data/gzd5/images/J161/J161807.09+210359.9.jpg,1
1659,26982,data/gzd5/images/J151/J151932.10+193942.7.jpg,0
39,39,data/gzd5/images/J095/J095402.20+001421.3.jpg,1
2275,95468,data/gzd5/images/J162/J162125.72+143153.4.jpg,0
1470,123656,data/gzd5/images/J134/J134028.49+004922.9.jpg,0
1180,1180,data/gzd5/images/J133/J133215.72-015307.1.jpg,1
1700,68829,data/gzd5/images/J125/J125002.40-023156.0.jpg,0
706,706,data/gzd5/images/J170/J170203.18+252459.1.jpg,1
1269,122377,data/gzd5/images/J141/J141950.97+025541.7.jpg,0
845,845,data/gzd5/images/J085/J085351.43+295704.0.jpg,1
1635,107510,data/gzd5/images/J101/J101741.05-020302.1.jpg,0
2280,78975,data/gzd5/images/J005/J005647.09-005241.0.jpg,0
795,795,data/gzd5/images/J131/J131253.49+233804.9.jpg,1
532,532,data/gzd5/images/J121/J121409.41+035540.9.jpg,1
1015,1015,data/gzd5/images/J141/J141319.87+085102.0.jpg,1
655,655,data/gzd5/images/J115/J115257.88+140704.9.jpg,1
1949,148122,data/gzd5/images/J002/J002504.38-002645.8.jpg,0
361,361,data/gzd5/images/J092/J092952.84+142706.0.jpg,1
1196,1196,data/gzd5/images/J153/J153421.99+250211.4.jpg,1
341,341,data/gzd5/images/J103/J103813.77+192146.4.jpg,1
1791,148022,data/gzd5/images/J110/J110839.29+331109.7.jpg,0
572,572,data/gzd5/images/J140/J140103.01+054504.1.jpg,1
564,564,data/gzd5/images/J124/J124132.01+013048.9.jpg,1
185,185,data/gzd5/images/J155/J155243.85+270639.1.jpg,1
1752,130935,data/gzd5/images/J115/J115002.45+213452.2.jpg,0
1904,1665,data/gzd5/images/J014/J014954.36-091341.3.jpg,0
1084,1084,data/gzd5/images/J135/J135856.80+151929.0.jpg,1
758,758,data/gzd5/images/J115/J115639.17-003136.1.jpg,1
1811,172438,data/gzd5/images/J094/J094749.01+234322.0.jpg,0
263,263,data/gzd5/images/J094/J094541.26+234027.8.jpg,1
609,609,data/gzd5/images/J151/J151750.35+083331.8.jpg,1
1844,153411,data/gzd5/images/J110/J110654.33+131810.1.jpg,0
2154,62383,data/gzd5/images/J161/J161249.71+190029.8.jpg,0
490,490,data/gzd5/images/J114/J114910.11+084156.2.jpg,1
2243,61793,data/gzd5/images/J133/J133633.40+090820.5.jpg,0
2100,99918,data/gzd5/images/J082/J082633.08+295521.8.jpg,0
891,891,data/gzd5/images/J135/J135104.20+192608.0.jpg,1
1185,1185,data/gzd5/images/J151/J151840.85+074947.4.jpg,1
1165,1165,data/gzd5/images/J152/J152127.40+281022.9.jpg,1
966,966,data/gzd5/images/J104/J104232.61+000114.5.jpg,1
923,923,data/gzd5/images/J084/J084124.69+120516.7.jpg,1
195,195,data/gzd5/images/J122/J122215.19+140421.7.jpg,1
1260,117052,data/gzd5/images/J013/J013258.79+005509.8.jpg,0
553,553,data/gzd5/images/J102/J102041.25+135803.7.jpg,1
14,14,data/gzd5/images/J091/J091539.33+141924.0.jpg,1
890,890,data/gzd5/images/J083/J083007.56+230042.4.jpg,1
1126,1126,data/gzd5/images/J154/J154802.72+252621.6.jpg,1
1540,44709,data/gzd5/images/J152/J152912.06+323442.0.jpg,0
1347,378,data/gzd5/images/J115/J115113.74+064722.4.jpg,0
1249,16804,data/gzd5/images/J115/J115612.02-030231.1.jpg,0
723,723,data/gzd5/images/J153/J153040.48+275923.0.jpg,1
388,388,data/gzd5/images/J133/J133517.50+034838.5.jpg,1
1770,71699,data/gzd5/images/J151/J151304.16+100351.8.jpg,0
1905,60264,data/gzd5/images/J111/J111650.90-004830.1.jpg,0
1866,96636,data/gzd5/images/J095/J095216.36-004217.1.jpg,0
1620,51521,data/gzd5/images/J121/J121004.69+052809.8.jpg,0
2255,90932,data/gzd5/images/J145/J145401.80+100450.9.jpg,0
1247,41864,data/gzd5/images/J111/J111836.89-032057.9.jpg,0
2060,72714,data/gzd5/images/J140/J140057.11-005856.8.jpg,0
2247,56642,data/gzd5/images/J143/J143320.40+231616.1.jpg,0
625,625,data/gzd5/images/J152/J152015.76+023918.3.jpg,1
1459,80968,data/gzd5/images/J082/J082354.24+153134.2.jpg,0
1070,1070,data/gzd5/images/J082/J082124.62+190851.9.jpg,1
1582,148945,data/gzd5/images/J003/J003733.13+162548.1.jpg,0
1698,67891,data/gzd5/images/J085/J085839.77+061404.6.jpg,0
682,682,data/gzd5/images/J110/J110558.15+110245.1.jpg,1
2299,52738,data/gzd5/images/J113/J113530.90+054220.0.jpg,0
2344,56849,data/gzd5/images/J155/J155630.31+251944.5.jpg,0
1953,123488,data/gzd5/images/J150/J150330.70+104947.4.jpg,0
2122,48967,data/gzd5/images/J135/J135558.83+135302.1.jpg,0
961,961,data/gzd5/images/J080/J080814.63+162208.8.jpg,1
1292,145894,data/gzd5/images/J153/J153703.03+265435.5.jpg,0
2142,20172,data/gzd5/images/J152/J152209.60+290741.5.jpg,0
810,810,data/gzd5/images/J160/J160523.17+302621.6.jpg,1
1357,43708,data/gzd5/images/J095/J095428.90-030956.9.jpg,0
1041,1041,data/gzd5/images/J114/J114340.81-032658.5.jpg,1
1467,152060,data/gzd5/images/J143/J143328.44+073746.4.jpg,0
354,354,data/gzd5/images/J153/J153605.78+182055.5.jpg,1
1036,1036,data/gzd5/images/J135/J135314.05+160956.3.jpg,1
1280,132115,data/gzd5/images/J163/J163233.19+125246.9.jpg,0
102,102,data/gzd5/images/J142/J142240.99+292917.0.jpg,1
2305,121301,data/gzd5/images/J224/J224718.86+165810.4.jpg,0
1343,110302,data/gzd5/images/J081/J081116.32+195347.8.jpg,0
542,542,data/gzd5/images/J135/J135425.73+153406.5.jpg,1
218,218,data/gzd5/images/J170/J170851.16+213718.1.jpg,1
593,593,data/gzd5/images/J151/J151625.15+315109.5.jpg,1
2359,1812,data/gzd5/images/J150/J150348.54+204024.9.jpg,0
2228,104215,data/gzd5/images/J150/J150353.21+174318.8.jpg,0
508,508,data/gzd5/images/J105/J105811.74+315658.7.jpg,1
1813,106510,data/gzd5/images/J121/J121907.89+051645.6.jpg,0
210,210,data/gzd5/images/J150/J150615.40+102021.9.jpg,1
1643,112629,data/gzd5/images/J121/J121752.75+215409.2.jpg,0
1706,79214,data/gzd5/images/J221/J221358.12+171401.3.jpg,0
2030,28137,data/gzd5/images/J094/J094631.36+000415.5.jpg,0
2326,146775,data/gzd5/images/J145/J145058.21+052229.0.jpg,0
2250,15535,data/gzd5/images/J084/J084321.08+070153.4.jpg,0
56,56,data/gzd5/images/J152/J152445.75+272256.4.jpg,1
1876,58225,data/gzd5/images/J134/J134138.74+101621.5.jpg,0
2325,82233,data/gzd5/images/J123/J123520.78+172016.8.jpg,0
2411,72162,data/gzd5/images/J075/J075943.51+293358.3.jpg,0
1230,1230,data/gzd5/images/J143/J143519.56+122820.6.jpg,1
570,570,data/gzd5/images/J132/J132841.38-011903.6.jpg,1
230,230,data/gzd5/images/J154/J154406.92+070313.1.jpg,1
460,460,data/gzd5/images/J081/J081101.51+260051.7.jpg,1
779,779,data/gzd5/images/J153/J153832.34+064234.4.jpg,1
667,667,data/gzd5/images/J100/J100827.63+054153.2.jpg,1
1197,1197,data/gzd5/images/J152/J152918.34+052106.6.jpg,1
136,136,data/gzd5/images/J125/J125629.78+161907.5.jpg,1
1898,146677,data/gzd5/images/J130/J130430.37-004421.0.jpg,0
89,89,data/gzd5/images/J134/J134814.78+244639.8.jpg,1
951,951,data/gzd5/images/J110/J110306.08+045616.5.jpg,1
1712,63934,data/gzd5/images/J133/J133235.79+251752.0.jpg,0
1109,1109,data/gzd5/images/J142/J142436.58+043333.0.jpg,1
2193,40817,data/gzd5/images/J130/J130358.12+141755.1.jpg,0
140,140,data/gzd5/images/J133/J133525.28+145633.4.jpg,1
1125,1125,data/gzd5/images/J130/J130211.27+041331.0.jpg,1
2058,22278,data/gzd5/images/J121/J121041.59+175145.2.jpg,0
188,188,data/gzd5/images/J125/J125529.32+031640.4.jpg,1
764,764,data/gzd5/images/J102/J102732.66+165709.4.jpg,1
1573,152151,data/gzd5/images/J085/J085322.22+111558.2.jpg,0
2284,66407,data/gzd5/images/J143/J143559.06+061742.4.jpg,0
547,547,data/gzd5/images/J170/J170201.06+244549.2.jpg,1
827,827,data/gzd5/images/J142/J142503.37+044455.9.jpg,1
393,393,data/gzd5/images/J110/J110506.12+071415.7.jpg,1
940,940,data/gzd5/images/J152/J152121.49+283250.0.jpg,1
1479,13463,data/gzd5/images/J005/J005542.67-010306.8.jpg,0
1597,38539,data/gzd5/images/J102/J102328.63+085649.5.jpg,0
1572,116147,data/gzd5/images/J134/J134539.29+155551.0.jpg,0
1759,11687,data/gzd5/images/J103/J103942.94+003042.1.jpg,0
1863,18218,data/gzd5/images/J132/J132639.85+005354.0.jpg,0
1727,108474,data/gzd5/images/J104/J104936.44+044147.4.jpg,0
304,304,data/gzd5/images/J103/J103000.17+092646.8.jpg,1
821,821,data/gzd5/images/J114/J114713.06+113754.1.jpg,1
1980,170015,data/gzd5/images/J100/J100845.10-031118.9.jpg,0
2085,75752,data/gzd5/images/J093/J093716.43+061835.2.jpg,0
1661,150661,data/gzd5/images/J163/J163436.68+240904.1.jpg,0
1481,44267,data/gzd5/images/J001/J001434.05-000220.3.jpg,0
959,959,data/gzd5/images/J152/J152449.22+244308.8.jpg,1
183,183,data/gzd5/images/J110/J110945.12+004839.1.jpg,1
2033,98026,data/gzd5/images/J115/J115234.13-011311.3.jpg,0
1018,1018,data/gzd5/images/J114/J114606.22+035955.5.jpg,1
410,410,data/gzd5/images/J163/J163634.18+222640.3.jpg,1
1957,15262,data/gzd5/images/J092/J092223.43+060113.8.jpg,0
592,592,data/gzd5/images/J143/J143504.24+160653.1.jpg,1
2018,94418,data/gzd5/images/J235/J235306.86-015515.6.jpg,0
2268,153744,data/gzd5/images/J095/J095300.52+001427.1.jpg,0
761,761,data/gzd5/images/J170/J170828.64+302944.0.jpg,1
150,150,data/gzd5/images/J155/J155957.28+231640.3.jpg,1
1784,88215,data/gzd5/images/J010/J010937.79-013525.0.jpg,0
1178,1178,data/gzd5/images/J121/J121047.14+230238.6.jpg,1
949,949,data/gzd5/images/J160/J160548.66+304301.3.jpg,1
2345,91072,data/gzd5/images/J144/J144644.86+314128.2.jpg,0
1714,1382,data/gzd5/images/J145/J145315.17+175123.2.jpg,0
1756,161935,data/gzd5/images/J113/J113101.05+193639.1.jpg,0
1190,1190,data/gzd5/images/J142/J142408.60+263807.9.jpg,1
1294,92587,data/gzd5/images/J113/J113052.19-030711.0.jpg,0
74,74,data/gzd5/images/J133/J133918.75+072851.8.jpg,1
985,985,data/gzd5/images/J135/J135904.89+154946.9.jpg,1
2390,5237,data/gzd5/images/J021/J021208.69-000547.0.jpg,0
146,146,data/gzd5/images/J090/J090828.20+183852.2.jpg,1
196,196,data/gzd5/images/J133/J133951.95+091007.8.jpg,1
2067,167596,data/gzd5/images/J102/J102048.44+083954.5.jpg,0
938,938,data/gzd5/images/J135/J135625.42+074910.4.jpg,1
1415,13439,data/gzd5/images/J121/J121709.56+234310.5.jpg,0
1960,90284,data/gzd5/images/J111/J111047.82+283936.9.jpg,0
1560,83794,data/gzd5/images/J101/J101338.53+040911.8.jpg,0
1767,117647,data/gzd5/images/J133/J133455.30+045754.3.jpg,0
1989,36670,data/gzd5/images/J152/J152246.97+055330.6.jpg,0
123,123,data/gzd5/images/J121/J121149.73-023958.4.jpg,1
2023,156218,data/gzd5/images/J135/J135738.66+153016.7.jpg,0
1123,1123,data/gzd5/images/J135/J135214.85+075521.7.jpg,1
440,440,data/gzd5/images/J130/J130032.60+100744.0.jpg,1
691,691,data/gzd5/images/J125/J125147.28+214014.0.jpg,1
656,656,data/gzd5/images/J103/J103229.86+113215.6.jpg,1
1392,170913,data/gzd5/images/J081/J081740.79+121313.3.jpg,0
1725,110539,data/gzd5/images/J154/J154328.25+300621.6.jpg,0
1007,1007,data/gzd5/images/J154/J154150.73+265826.3.jpg,1
533,533,data/gzd5/images/J130/J130407.72+191238.3.jpg,1
175,175,data/gzd5/images/J092/J092322.26+223748.8.jpg,1
1816,155128,data/gzd5/images/J085/J085143.35+130502.2.jpg,0
1114,1114,data/gzd5/images/J153/J153449.76+070545.1.jpg,1
228,228,data/gzd5/images/J092/J092603.26+124403.7.jpg,1
1851,174409,data/gzd5/images/J141/J141739.96+050933.3.jpg,0
1053,1053,data/gzd5/images/J101/J101040.77+200510.4.jpg,1
1332,147054,data/gzd5/images/J104/J104532.30+240900.1.jpg,0
2327,173752,data/gzd5/images/J164/J164051.39+291050.9.jpg,0
284,284,data/gzd5/images/J105/J105210.09+084204.4.jpg,1
1997,122597,data/gzd5/images/J113/J113628.61+055210.0.jpg,0
1102,1102,data/gzd5/images/J143/J143553.83+075652.1.jpg,1
2298,26627,data/gzd5/images/J162/J162339.79+242825.9.jpg,0
1188,1188,data/gzd5/images/J153/J153411.08+244741.4.jpg,1
862,862,data/gzd5/images/J154/J154547.04+140613.4.jpg,1
983,983,data/gzd5/images/J103/J103659.43+082739.4.jpg,1
201,201,data/gzd5/images/J112/J112850.56+150312.2.jpg,1
924,924,data/gzd5/images/J092/J092204.97+184735.1.jpg,1
267,267,data/gzd5/images/J143/J143544.21+192744.3.jpg,1
208,208,data/gzd5/images/J145/J145422.23+274204.7.jpg,1
1461,104761,data/gzd5/images/J142/J142846.65+213553.5.jpg,0
1680,170430,data/gzd5/images/J100/J100519.39+162432.1.jpg,0
384,384,data/gzd5/images/J153/J153950.78+194053.2.jpg,1
1455,63311,data/gzd5/images/J121/J121906.61+052002.1.jpg,0
1377,150688,data/gzd5/images/J112/J112518.91+271424.3.jpg,0
260,260,data/gzd5/images/J100/J100001.00+083001.4.jpg,1
646,646,data/gzd5/images/J131/J131125.72+150108.5.jpg,1
1299,158087,data/gzd5/images/J134/J134841.98+052019.2.jpg,0
997,997,data/gzd5/images/J143/J143124.59+011403.7.jpg,1
1271,169134,data/gzd5/images/J113/J113534.54+170258.4.jpg,0
591,591,data/gzd5/images/J104/J104730.59+273334.9.jpg,1
2218,162456,data/gzd5/images/J110/J110237.80+083057.1.jpg,0
1973,110145,data/gzd5/images/J113/J113906.26+301823.0.jpg,0
647,647,data/gzd5/images/J143/J143113.65+191937.2.jpg,1
1515,48263,data/gzd5/images/J114/J114047.30-002137.1.jpg,0
519,519,data/gzd5/images/J151/J151305.71+153017.0.jpg,1
2184,177486,data/gzd5/images/J152/J152713.57+324039.3.jpg,0
863,863,data/gzd5/images/J131/J131148.74+103607.8.jpg,1
673,673,data/gzd5/images/J135/J135812.85+063105.4.jpg,1
2004,83229,data/gzd5/images/J010/J010559.25-042459.3.jpg,0
2179,148972,data/gzd5/images/J141/J141834.34+020359.5.jpg,0
2354,120541,data/gzd5/images/J143/J143503.12+023445.3.jpg,0
697,697,data/gzd5/images/J152/J152043.22+304122.6.jpg,1
1389,84497,data/gzd5/images/J154/J154038.70+205323.9.jpg,0
566,566,data/gzd5/images/J160/J160539.91+154603.2.jpg,1
1625,150787,data/gzd5/images/J131/J131240.56-004821.4.jpg,0
2063,39493,data/gzd5/images/J145/J145511.74+232929.6.jpg,0
849,849,data/gzd5/images/J110/J110524.84+180804.4.jpg,1
2175,76766,data/gzd5/images/J141/J141210.10+063138.2.jpg,0
1818,174871,data/gzd5/images/J115/J115233.08+063444.5.jpg,0
206,206,data/gzd5/images/J150/J150329.53+294534.8.jpg,1
1330,161033,data/gzd5/images/J121/J121831.18+052839.5.jpg,0
1465,27797,data/gzd5/images/J015/J015432.59+200354.0.jpg,0
689,689,data/gzd5/images/J145/J145209.38+082703.3.jpg,1
1992,39116,data/gzd5/images/J021/J021601.71+022742.4.jpg,0
688,688,data/gzd5/images/J111/J111202.59-001029.3.jpg,1
202,202,data/gzd5/images/J140/J140430.24+050629.4.jpg,1
241,241,data/gzd5/images/J142/J142102.45+265146.6.jpg,1
1493,58911,data/gzd5/images/J145/J145418.16+182259.4.jpg,0
1751,82294,data/gzd5/images/J082/J082416.03+235449.5.jpg,0
1211,1211,data/gzd5/images/J124/J124035.02+022805.3.jpg,1
443,443,data/gzd5/images/J113/J113145.75+100326.8.jpg,1
280,280,data/gzd5/images/J155/J155006.38+250317.3.jpg,1
1056,1056,data/gzd5/images/J134/J134704.35+110622.5.jpg,1
1538,158393,data/gzd5/images/J105/J105058.70+124915.3.jpg,0
1220,1220,data/gzd5/images/J112/J112745.89+265736.0.jpg,1
2234,163909,data/gzd5/images/J122/J122325.32+000759.8.jpg,0
854,854,data/gzd5/images/J132/J132551.27+070624.1.jpg,1
817,817,data/gzd5/images/J150/J150736.11+092129.6.jpg,1
892,892,data/gzd5/images/J150/J150823.88+203055.7.jpg,1
1096,1096,data/gzd5/images/J122/J122649.59+013424.9.jpg,1
1689,59506,data/gzd5/images/J104/J104535.17+141103.6.jpg,0
251,251,data/gzd5/images/J164/J164316.02+263633.8.jpg,1
1848,154784,data/gzd5/images/J130/J130558.40-002226.0.jpg,0
428,428,data/gzd5/images/J144/J144415.19+041328.0.jpg,1
1746,36861,data/gzd5/images/J140/J140208.50+093400.9.jpg,0
203,203,data/gzd5/images/J151/J151221.13+040120.7.jpg,1
2364,2870,data/gzd5/images/J135/J135102.19-045057.9.jpg,0
1042,1042,data/gzd5/images/J135/J135749.69+095225.9.jpg,1
2257,116061,data/gzd5/images/J153/J153851.96+194221.5.jpg,0
1281,103384,data/gzd5/images/J144/J144124.03+002421.3.jpg,0
1737,29843,data/gzd5/images/J134/J134814.98+085024.2.jpg,0
1378,11359,data/gzd5/images/J092/J092214.50+140825.7.jpg,0
2423,175187,data/gzd5/images/J095/J095857.54+044938.9.jpg,0
1581,161702,data/gzd5/images/J015/J015041.24+003339.3.jpg,0
1733,121361,data/gzd5/images/J115/J115616.94+044620.0.jpg,0
1283,24906,data/gzd5/images/J143/J143314.47+250305.4.jpg,0
1810,34775,data/gzd5/images/J110/J110929.29+104115.7.jpg,0
1452,168031,data/gzd5/images/J134/J134730.72+210942.0.jpg,0
1445,170531,data/gzd5/images/J110/J110812.72+305826.6.jpg,0
936,936,data/gzd5/images/J085/J085951.44+295727.3.jpg,1
683,683,data/gzd5/images/J134/J134642.00+292200.0.jpg,1
1556,173332,data/gzd5/images/J114/J114623.00+061938.1.jpg,0
920,920,data/gzd5/images/J120/J120516.02+132519.0.jpg,1
331,331,data/gzd5/images/J154/J154442.35+112932.1.jpg,1
1058,1058,data/gzd5/images/J140/J140139.89+275515.2.jpg,1
66,66,data/gzd5/images/J103/J103334.63+115425.1.jpg,1
2048,8069,data/gzd5/images/J113/J113557.03+174844.3.jpg,0
239,239,data/gzd5/images/J155/J155638.89+275523.5.jpg,1
1787,37936,data/gzd5/images/J024/J024803.65-084943.6.jpg,0
1306,47047,data/gzd5/images/J160/J160732.62+310133.1.jpg,0
1259,100382,data/gzd5/images/J135/J135639.00+004041.7.jpg,0
1824,66280,data/gzd5/images/J145/J145936.34+190355.8.jpg,0
509,509,data/gzd5/images/J124/J124653.78+070452.3.jpg,1
765,765,data/gzd5/images/J120/J120449.39+142943.9.jpg,1
2472,60310,data/gzd5/images/J112/J112641.98+202935.2.jpg,0
1361,56764,data/gzd5/images/J145/J145430.92+161758.4.jpg,0
2099,85027,data/gzd5/images/J112/J112731.50+252051.4.jpg,0
1837,103652,data/gzd5/images/J101/J101437.62+204518.8.jpg,0
1156,1156,data/gzd5/images/J162/J162212.63+272032.2.jpg,1
1472,107873,data/gzd5/images/J232/J232830.19+171640.0.jpg,0
154,154,data/gzd5/images/J104/J104934.55+275915.4.jpg,1
