objid,sample,asset_id,name,pgc,img_name,row_txt
587739406239203422,original,126007,J111310.65+325949.4,2020045,126007,2851
587739406239465530,original,126010,J111550.28+330728.6,2024029,126010,2910
587739406240645228,original,126030,J112840.56+332900.7,2033015,126030,3135
587739406242283629,original,126059,J114629.51+340408.1,2043341,126059,3470
587739406250934472,original,126161,J132145.97+331058.1,2025748,126161,5218
587739406257356969,original,126263,J142851.26+295438.7,3089075,126263,6485
587739406260830493,original,126325,J150300.34+270812.1,1798811,126325,7177
587739406261485802,original,126349,J150854.70+264006.1,1784514,126349,7307
587739406263320600,original,126386,J152551.30+245659.9,1721013,126386,7690
587739406264238209,original,126401,J153428.43+240349.3,1698996,126401,7850
587739406754709939,original,126478,J075208.55+145908.7,1472225,126478,126
587739406754840928,original,126487,J075255.21+150824.9,1476379,126487,141
587739406758248597,original,126540,NGC 2572,23441,126540,405
587739406767161369,original,126628,IC 2499,.......,126628,1324
587739406775025768,original,126720,J110128.03+330821.4,2024486,126720,2594
587739406776729834,original,126756,J112015.06+335020.8,2039721,126756,2991
587739406780334093,original,126797,CGCG 186-079 NED01,.......,126797,3708
587739406786953301,original,126873,J131232.08+340206.5,2042848,126873,5046
587739406787412091,original,126890,KUG 1315+340B,46331,126890,5146
587739406788984903,original,126920,J133450.28+331833.3,2029069,126920,5471
587739406789312653,original,126926,J133831.08+330215.4,3811259,126926,5574
587739406790230125,original,126934,J134801.45+323655.9,2004952,126934,5752
587739406794293362,original,126984,J142956.08+301627.9,3827581,126984,6506
587739406798225619,original,127069,J150826.23+271154.1,1800708,127069,7301
587739406798684310,original,127089,J151246.43+264232.3,1785830,127089,7392
587739406805762433,original,127218,J161556.52+192159.0,1589777,127218,8474
587739406806352117,original,127230,J162040.07+185049.7,1572244,127230,8550
587739407301738526,original,127348,NGC 2824,26330,127348,1049
587739407305211919,original,127385,NGC 3032,28424,127385,1419
587739407314780189,original,127511,J113245.14+342624.4,2049257,127511,3204
587739407315042460,original,127514,J113523.38+343731.4,2052061,127514,3249
587739407317205098,original,127537,CGCG 186-082,37805,127537,3715
587739407318843496,original,127550,J121732.61+350155.1,2058349,127550,4075
587739407321792604,original,127581,J125022.69+345238.9,3797009,127581,4604
587739407323758738,original,127605,J131229.48+342017.6,2047626,127605,5028
587739407327690886,original,127682,J135433.82+324605.7,2011588,127682,5875
587739407327821931,original,127684,J135603.44+324258.3,2009423,127684,5892
587739407330246854,original,127715,J142123.88+312002.8,1942312,127715,6352
587739407331033096,original,127728,IC 4447,51754,127728,6492
587739407337783465,original,127871,J153421.98+250211.4,3849179,127871,7848
587739407339683857,original,127901,CGCG 136-095,56191,127901,8068
587739407832580207,original,128011,IC 2348,23589,128011,428
587739407832580437,original,128013,J082424.98+202656.4,1627640,128013,431
587739407837233390,original,128078,J090554.31+252320.5,213566,128078,886
587739407851126849,original,128234,J112617.35+344924.0,2055107,128234,3098
587739407854927930,original,128272,KUG 1206+357,83535,128272,3889
587739407860433070,original,128337,J131039.40+345051.6,2055503,128337,4999
587739407864299698,original,128388,J135240.30+331915.6,.......,128388,5831
587739407866527855,original,128432,CGCG 163-012,50962,128432,6269
587739407872950290,original,128572,J151850.84+265459.8,1792274,128572,7546
587739407874850843,original,128606,CGCG 136-029,55590,128606,7875
587739407875899567,original,128620,J154623.21+240844.1,1700714,128620,8007
587739408386228299,original,128808,J110632.86+343457.9,2051415,128808,2692
587739408388194326,original,128843,J112829.05+351319.7,2061225,128843,3131
587739408391929866,original,128883,NGC 4148,38704,128883,3921
587739408391995447,original,128885,MCG +06-27-024,38814,128885,3952
587739408392323175,original,128893,J121437.50+360012.9,2073411,128893,4013
587739408399138848,original,128956,MCG +06-30-025,47497,128956,5382
587739408399138936,original,128957,CGCG 190-017,47516,128957,5386
587739408400973830,original,128980,J135029.96+334717.8,3814637,128980,5796
587739408401629306,original,128995,J135729.52+332744.0,2032552,128995,5918
587739408402284689,original,129003,J140500.28+331221.1,2026344,129003,6111
587739408412049511,original,129149,J154013.10+251043.7,3851138,129149,7917
587739457222607117,original,129176,J141806.80+280553.4,1826262,129176,6300
587739457225556111,original,129215,J144657.36+260913.2,1764822,129215,6864
587739457228898396,original,129254,J151825.30+232812.9,1687936,129254,7533
587739457761247363,original,129311,J143608.05+272206.9,1805965,129311,6647
587739458297593912,original,129474,J143137.05+280753.2,3828142,129474,6548
587739458298446051,original,129484,J143946.66+272756.4,3831111,129484,6747
587739458299560050,original,129501,J145024.88+264230.0,3834812,129501,6931
587739458831777902,original,129546,J140424.29+300045.6,140251,129546,6101
587739458837741745,original,129660,J150349.73+260619.4,4445925,129660,7198
587739459370352818,original,129741,J142241.96+292917.8,1867897,129741,6375
587739459373039799,original,129790,J144910.52+274109.7,3834369,129790,6895
587739459373432961,original,129800,J145242.33+272203.9,3835659,129800,6977
587739504467509376,original,129888,J115355.50+312553.3,1946839,129888,3618
587739504473407642,original,129989,J125712.14+311240.1,1936723,129989,4709
587739504474390605,original,130006,J130718.7+310440.,.......,130006,4917
587739504475439211,original,130030,J131858.16+304444.2,1916210,130030,5157
587739504475635725,original,130031,KUG 1318+308,46542,130031,5201
587739504478191697,original,130123,J134709.20+294035.8,1874173,130123,5739
587739505004970088,original,130165,NGC 4031,37855,130165,3728
587739505007394953,original,130230,J122622.65+315854.6,1974146,130230,4238
587739505010081855,original,130259,J125523.05+314338.8,140033,130259,4679
587739505012310106,original,130284,CGCG 160-193,46428,130284,5159
587739505012834423,original,130302,IC 4239,46872,130302,5271
587739505012899885,original,130304,J132512.93+305900.7,1926456,130304,5281
587739505014407173,original,130324,J134036.23+301905.0,3811814,130324,5625
587739505014407218,original,130325,MRK 0268,48432,130325,5647
587739505543151666,original,130411,MCG +06-27-035,39078,130411,4008
587739505544921196,original,130437,J123346.38+322349.0,3791381,130437,4345
587739505546756134,original,130452,KUG 1250+323,43749,130452,4639
587739505546756188,original,130453,J125255.10+320450.7,1979214,130453,4635
587739505547542643,original,130459,J130147.21+315620.9,1972071,130459,4796
587739506079301872,original,130591,J120629.64+324337.2,2009881,130591,3844
587739506079432727,original,130594,IC 3003,38490,130594,3866
587739506087559290,original,130703,J133525.63+312145.6,1943623,130703,5497
587739506089590918,original,130754,J135633.09+303231.0,1907903,130754,5903
587739506618663001,original,130825,J123326.55+331203.5,2026211,130825,4341
587739506621481087,original,130848,J130414.50+324456.3,2010757,130848,4860
587739506623185018,original,130869,KUG 1320+325,46723,130869,5231
587739506623840446,original,130885,CGCG 161-068,47380,130885,5366
587739507153961006,original,130971,NGC 4229,39341,130971,4044
587739507158482974,original,131029,NGC 4959,45301,131029,4894
587739507160317984,original,131063,J132538.78+323440.7,83971,131063,5288
587739507160711195,original,131072,UGC 08484,47369,131072,5363
587739507160973466,original,131073,J133237.85+321635.5,1989359,131073,5421
587739507161038996,original,131074,J133259.15+321913.4,1991392,131074,5431
587739607545151614,original,131148,J104940.40+292152.8,1863935,131148,2372
587739607545806952,original,131154,J105609.31+294013.9,1873962,131154,2493
587739607546658853,original,131173,J110515.26+295842.1,142876,131173,2668
587739607547445348,original,131191,J111328.28+301130.4,1893881,131191,2873
587739607550656609,original,131232,J114732.99+310838.1,1933649,131232,3486
587739607559962661,original,131358,J132604.21+301323.4,1895180,131358,5296
587739607566123100,original,131427,J142902.34+271221.8,1800951,131427,6488
587739608084316193,original,131471,CGCG 156-027,34169,131471,2869
587739608090214458,original,131538,J121544.52+314308.2,1960839,131538,4026
587739608090738767,original,131543,J122154.46+314051.0,3787399,131543,4164
587739608091066452,original,131552,CGCG 158-103,40510,131552,4224
587739608095850558,original,131603,NGC 5057,46202,131603,5127
587739608097423565,original,131629,J133307.01+302545.0,1903435,131629,5443
587739608101355616,original,131709,J141302.45+283806.1,1841497,131709,6218
587739608101486623,original,131711,J141426.29+283016.9,1837734,131711,6251
587739608103059551,original,131738,J143014.41+272157.5,1805886,131738,6514
587739608103190627,original,131739,J143134.78+272213.2,3828127,131739,6547
587739608618696777,original,131764,UGC 05885,32208,131764,2302
587739608622301272,original,131805,J112458.02+312135.5,1943510,131805,3068
587739608626298926,original,131846,CGCG 158-026,38465,131846,3859
587739608637178003,original,132018,J140306.41+293448.2,3818496,132018,6073
587739609157533833,original,132115,J110706.78+311635.1,1939694,132115,2697
587739609158779010,original,132150,J112016.67+314341.8,1961335,132150,2993
587739609159761972,original,132167,J113022.13+320017.7,3772141,132167,3176
587739609162121270,original,132202,J115620.65+323252.4,2001943,132202,3644
587739609168740418,original,132273,J130723.04+315818.2,1973738,132273,4922
587739609169854563,original,132294,J131935.31+313927.7,3088992,132294,5172
587739609170444354,original,132312,CGCG 161-048,46989,132312,5294
587739609171624069,original,132334,J133810.16+310712.4,1932572,132334,5544
587739609175359617,original,132396,J141655.24+291615.4,1861087,132396,6277
587739609692241993,original,132446,NGC 3350,32035,132446,2230
587739609700040719,original,132570,NGC 4113,38451,132570,3855
587739609708953678,original,132696,J134317.34+312432.3,1945766,132696,5671
587739609713344589,original,132756,IC 4442,51725,132756,6481
587739610231799898,original,132845,J111149.70+321240.1,1986004,132845,2808
587739610237763635,original,132953,NGC 4227,39329,132953,4042
587739610238681146,original,132960,J122637.75+333045.8,3789057,132960,4242
587739610240057505,original,132976,J124206.20+332110.0,3794313,132976,4471
587739610251002017,original,133126,MCG +05-34-082,52236,133126,6659
587739629557907572,original,133151,J144906.65+260053.7,1759252,133151,6893
587739629557973117,original,133158,J145008.44+260059.6,1759324,133158,6922
587739630634008724,original,133318,J151309.71+245614.8,1720637,133318,7403
587739631169634415,original,133355,J150200.43+261943.8,3838796,133355,7165
587739631169765513,original,133357,J150342.68+262138.6,1773222,133357,7194
587739646205034593,original,133545,CGCG 154-032,31507,133545,2132
587739646206935189,original,133579,CGCG 155-039,32894,133579,2500
587739646741184666,original,133724,J102936.48+284936.6,.......,133724,1981
587739646745247854,original,133769,J111119.86+304640.9,1917594,133769,2798
587739647282970745,original,133938,J112004.27+313519.7,1954490,133938,2984
587739647283036299,original,133939,J112052.03+312736.8,1948222,133939,3019
587739647818465429,original,134076,J110520.70+312402.1,1945356,134076,2671
587739647818858580,original,134086,CGCG 155-078,33800,134086,2744
587739648346816612,original,134156,J093811.22+264411.3,1786777,134156,1304
587739648347537421,original,134167,IC 2506,27940,134167,1368
587739648349569202,original,134208,J100522.95+283856.5,3750929,134208,1603
587739648354287677,original,134264,J105320.7+312829.,.......,134264,2448
587739648885915705,original,134348,J095935.07+283908.9,1842004,134348,1522
587739648888602725,original,134362,J102630.78+302703.0,3755657,134362,1935
587739648890372220,original,134368,J104518.73+312405.8,1945420,134368,2243
587739648891617407,original,134388,J105811.76+315658.4,1972576,134388,2524
587739648895942786,original,134455,NGC 3855,36530,134455,3404
587739651033989314,original,134546,CGCG 107-049,56249,134546,8077
587739651569549589,original,134609,J154110.54+214541.8,94269,134609,7931
587739652103602293,original,134690,J151543.93+244858.5,1717225,134690,7470
587739652648730959,original,134853,J162948.80+170533.2,58356,134853,8743
587739653178196156,original,134874,J152449.22+244308.8,1714569,134874,7674
587739653179244774,original,134884,J153454.38+234431.8,3849352,134884,7863
587739706331889721,original,134950,J133903.57+273444.8,1812234,134950,5583
587739706332151896,original,134954,J134213.15+272524.8,1807688,134954,5659
587739706333593609,original,134995,J135620.69+264354.5,1786612,134995,5901
587739706335101095,original,135047,J141144.09+260629.4,1762888,135047,6201
587739706336084121,original,135065,J142120.07+253614.4,1742589,135065,6350
587739706336542865,original,135075,J142521.58+251047.3,3825944,135075,6426
587739706338115735,original,135106,J144107.37+241528.0,3831628,135106,6782
587739706338705568,original,135120,J144621.13+235507.9,1696113,135120,6853
587739706340999273,original,135155,J150804.80+221831.3,1667505,135155,7295
587739706866663551,original,135229,J131820.17+283708.2,1841051,135229,5152
587739706869481536,original,135270,J134636.91+273553.2,1812782,135270,5724
587739706872103129,original,135315,J141334.74+262745.5,3822244,135315,6227
587739706872430756,original,135324,CGCG 133-020,50975,135324,6271
587739706873807085,original,135365,J143011.38+252359.5,3827683,135365,6511
587739706874069135,original,135374,J143230.61+251249.2,1728990,135374,6570
587739706874593468,original,135390,J143730.20+245648.8,1720918,135390,6667
587739706880163854,original,135486,J152935.26+204432.9,3847720,135486,7749
587739706883637629,original,135551,CGCG 108-049,56663,135551,8217
587739706885013769,original,135588,J161239.50+162210.2,1507159,135588,8447
587739706886586758,original,135612,J162607.41+144725.2,1467266,135612,8668
587739706888684128,original,135639,J164410.84+123914.9,1413612,135639,8903
587739707403206702,original,135668,J131501.91+291049.4,1858225,135668,5089
587739707406549202,original,135706,J134907.87+280045.8,93737,135706,5767
587739707408842952,original,135762,J141234.99+264824.1,1788944,135762,6211
587739707411923113,original,135849,J144229.76+250501.7,1724992,135849,6796
587739707413168421,original,135872,J145451.77+241321.6,3836427,135872,7040
587739707416052039,original,135939,J152132.98+215403.1,1659528,135939,7617
587739707420966980,original,136041,J160529.68+174050.6,57071,136041,8315
587739707422212366,original,136097,J161616.49+162917.1,3862656,136097,8496
587739707940143109,original,136177,NGC 5052,46131,136177,5099
587739707943616661,original,136229,J135153.55+281959.5,1832840,136229,5823
587739707944337663,original,136284,CGCG 162-040,49772,136284,5978
587739707944599689,original,136305,J140139.89+275515.5,1821537,136305,6043
587739707946565698,original,136347,J142102.47+265147.1,1790603,136347,6345
587739707946828007,original,136353,CGCG 163-037,51438,136353,6402
587739707948204093,original,136387,UGC 09418,52264,136387,6664
587739707948728523,original,136400,J144243.75+252544.7,1736171,136400,6804
587739707954233683,original,136479,J153432.40+211753.3,1647142,136479,7852
587739707957706907,original,136548,NGC 6055,57076,136548,8317
587739707959279948,original,136596,J161855.39+163843.9,1513637,136596,8538
587739708475310124,original,136639,J125812.54+302234.8,94018,136639,4720
587739708485861507,original,136814,J144534.71+254430.0,1748015,136814,6827
587739708487368900,original,136849,J150021.85+244026.1,1713326,136849,7127
587739708491104503,original,136898,J153448.68+213735.2,1653913,136898,7861
587739708492677300,original,136929,J154854.84+201658.8,1622589,136929,8046
587739709013753946,original,136994,CGCG 160-170,46095,136994,5092
587739709016834153,original,137037,J134642.38+292159.2,1863995,137037,5727
587739709018144877,original,137065,J140006.09+284336.1,1844168,137065,5991
587739719214628926,original,137134,J123258.73+284244.2,1843748,137134,4337
587739719215808660,original,137148,J124507.41+284517.7,1844982,137148,4518
587739719217447020,original,137190,J130231.99+282622.3,83764,137190,4819
587739719223345323,original,137254,J140240.43+262154.4,1773455,137254,6063
587739719752810683,original,137321,J124706.82+290623.4,1855868,137321,4541
587739719755300871,original,137373,CGCG 160-161,45863,137373,5026
587739719757529279,original,137393,J133545.01+275203.5,1820121,137393,5509
587739719767949555,original,137623,PRC D-51,.......,137623,7495
587739719770439726,original,137654,J153950.81+194053.0,1601629,137654,7912
587739720286863441,original,137723,NGC 4245,39437,137723,4077
587739720287125522,original,137726,NGC 4274,39724,137726,4104
587739720299577369,original,137946,CGCG 133-060,51643,137946,6452
587739720300101667,original,137981,J143243.17+252737.1,1737340,137981,6572
587739720302329929,original,138027,CGCG 134-051,53288,138027,7027
587739720303116376,original,138041,J150146.39+232244.6,1686364,138041,7163
587739720309342313,original,138172,J155816.97+180456.1,1549682,138172,8161
587739720309997769,original,138202,J160400.33+173317.2,56911,138202,8285
587739720310849909,original,138236,CGCG 108-166,57453,138236,8426
587739720832647252,original,138373,J135003.92+281112.2,1828735,138373,5775
587739720832712826,original,138380,J135058.10+280656.4,3814768,138380,5812
587739720833630330,original,138406,CGCG 162-045,49848,138406,5997
587739720834220136,original,138416,J140558.93+272236.0,3819437,138416,6129
587739720835334344,original,138449,J141743.05+265409.5,1791851,138449,6295
587739720837759036,original,138509,J144058.91+252159.0,1734015,138509,6781
587739720839069799,original,138534,J145347.53+242939.4,3836027,138534,7019
587739720841691309,original,138571,J151816.99+222535.9,1669678,138571,7529
587739720846803310,original,138669,J160422.96+175241.5,56936,138669,8294
587739721369583663,original,138870,J135116.81+283000.4,1837589,138870,5820
587739721383608395,original,139122,J160423.00+181935.5,56937,139122,8295
587739721383805106,original,139136,IC 1189,57135,139136,8348
587739721898590233,original,139224,J122907.26+305100.2,1920671,139224,4307
587739721901211740,original,139255,KUG 1254+309,.......,139255,4701
587739721903046683,original,139282,MRK 0785,46184,139282,5123
587739721907306549,original,139362,KUG 1358+289,49854,139362,6001
587739721908420717,original,139395,J141137.34+275804.3,93788,139395,6200
587739721911566430,original,139470,J144241.63+260850.7,3832249,139470,6802
587739809410514985,original,139559,UGC 08730,48952,139559,5755
587739809410777282,original,139566,J135050.07+243524.4,1711114,139566,5811
587739809948172434,original,139824,J135637.87+245819.3,1721659,139824,5910
587739809951776997,original,139919,J143146.16+230342.2,1680730,139919,6554
587739809952890951,original,139949,UGC 09480,52527,139949,6792
587739809954922767,original,140008,J150113.25+210021.5,1640709,140008,7154
587739809955578039,original,140032,J150725.01+204220.2,1634098,140032,7267
587739809955708951,original,140040,CGCG 135-020,54054,140040,7300
587739809957150985,original,140079,J152210.94+193042.0,1595089,140079,7620
587739809958658324,original,140119,J153605.73+182055.5,1557114,140119,7871
587739809961607306,original,140188,UGC 10143 NOTES01,.......,140188,8238
587739809963769998,original,140254,J162054.57+135459.7,1444054,140254,8570
587739809964163519,original,140260,J162415.92+133801.8,1436229,140260,8615
587739810483404902,original,140304,CGCG 131-023 NED02,.......,140304,5628
587739810486026342,original,140386,J140616.64+244900.6,1717235,140386,6134
587739810488975443,original,140461,J143510.31+231119.6,1683001,140461,6627
587739810490548415,original,140510,J144957.14+221642.5,3834652,140510,6920
587739810491859190,original,140565,J150225.46+213142.0,1651877,140565,7167
587739810492907669,original,140589,UGC 09765,54282,140589,7381
587739811020079320,original,140810,CGCG 161-098,48241,140810,5582
587739811020275861,original,140815,J134031.08+261826.6,48383,140815,5613
587739811020865705,original,140867,J134633.34+261147.2,3813421,140867,5723
587739811022766197,original,140900,IC 4373,50274,140900,6121
587739811022766324,original,140901,J140545.26+252332.0,1734931,140901,6122
587739811024470176,original,140936,J142222.23+242113.0,1705422,140936,6371
587739811024732197,original,140941,J142457.47+241517.7,3825808,140941,6419
587739811027812575,original,141015,J145439.66+222853.0,3836340,141015,7032
587739811027943574,original,141022,J145539.49+222541.4,1669709,141022,7074
587739811027943614,original,141025,J145532.55+221735.3,1667218,141025,7072
587739811033317521,original,141111,J154534.84+182357.7,1558488,141111,7995
587739811034759331,original,141126,J155822.79+170832.0,1525623,141126,8164
587739811034824825,original,141128,J155840.34+170344.5,100386,141128,8169
587739811035087271,original,141133,J160106.94+165024.5,1518294,141133,8218
587739811035152675,original,141138,CGCG 108-061,56718,141138,8229
587739811035545691,original,141161,J160504.57+163243.8,1511341,141161,8308
587739811035677114,original,141188,J160613.84+161922.2,1505993,141188,8346
587739811038102124,original,141268,J162735.63+141155.3,1451787,141268,8694
587739811564945627,original,141510,J145744.98+224033.2,1674188,141510,7103
587739811567632543,original,141557,J152222.71+204620.0,1635587,141557,7629
587739811568419062,original,141581,J152943.97+200533.9,3847762,141581,7754
587739811569991967,original,141596,MCG +03-40-033,55908,141596,7980
587739811572220153,original,141627,J160334.24+165725.6,3858466,141627,8277
587739811572875634,original,141645,J160934.03+162804.2,1509476,141645,8375
587739811573793239,original,141648,J161751.99+153344.8,1487916,141648,8515
587739814242549817,original,141796,J155600.31+200154.1,1614004,141796,8128
587739814243205188,original,141823,NGC 6028,56716,141823,8226
587739814776995855,original,141907,J153439.12+223754.3,3849260,141907,7857
587739814777127100,original,141910,UGC 09927,55578,141910,7874
587739814779486618,original,141945,J155717.87+201210.3,1619825,141945,8150
587739815313408211,original,142024,J153136.48+232624.7,3848339,142024,7781
587739815314784498,original,142046,J154414.69+221232.5,3089804,142046,7982
587739815315374316,original,142050,CGCG 136-086,56117,142050,8049
587739815849951454,original,142124,J152926.25+241256.4,1702281,142124,7746
587739815850410110,original,142135,J153319.42+234817.2,3848878,142135,7828
587739827132891240,original,142490,J150633.28+202543.2,1627055,142490,7255
587739827133677736,original,142513,UGC 09775,54379,142513,7444
587739827133939864,original,142524,J151551.51+194427.3,1603768,142524,7472
587739827134202035,original,142531,J151820.64+193735.9,1599536,142531,7531
587739827660521607,original,142635,J133729.95+254728.4,1750004,142635,5536
587739827662422183,original,142709,J135636.60+250521.3,1725146,142709,5907
587739827665830086,original,142798,J142952.01+231940.2,1685464,142798,6504
587739827667861581,original,142843,CGCG 134-034,52900,142843,6888
587739827669434625,original,142884,J150402.32+210420.5,.......,142884,7199
587739827671138433,original,142926,J151940.90+194856.5,1606511,142926,7558
587739827671138510,original,142927,J151927.37+195033.5,1607462,142927,7553
587739827674874105,original,142975,J155324.81+165255.1,1519318,142975,8095
587739827674939745,original,142977,J155409.61+165540.4,1520416,142977,8103
587739827676053933,original,143035,CGCG 108-091,56898,143035,8283
587739827676250473,original,143050,J160539.87+154602.8,1492863,143050,8321
587739828197458035,original,143167,J133819.05+261154.6,48195,143167,5549
587739828203815059,original,143315,J144039.84+231308.3,1683540,143315,6778
587739828205256877,original,143348,J145440.04+222006.0,3836344,143348,7034
587739828208468147,original,143410,J152415.52+195315.9,1608998,143410,7653
587739828212662430,original,143467,CGCG 108-072,56776,143467,8236
587739828212858995,original,143492,CGCG 108-092,56896,143492,8282
587739828216201659,original,143600,J163308.88+131623.3,3867832,143600,8762
587739828734722156,original,143628,J134226.23+263212.3,48551,143628,5660
587739828738326692,original,143688,J141831.39+245356.5,1719544,143688,6319
587739828745142502,original,143847,MCG +04-36-041,54960,143847,7649
587739828752155003,original,143967,J162551.06+143335.3,1461235,143967,8664
587739828752155039,original,143968,J162548.03+142905.3,3865562,143968,8662
587739828752220591,original,143972,J162614.26+142847.5,1459234,143972,8673
587739828752285861,original,143974,J162644.50+142250.6,.......,143974,8685
587739828753793373,original,144006,J163943.92+125610.2,3870101,144006,8844
587739829274673302,original,144082,J141403.05+253801.4,1743727,144082,6245
587739843769860220,original,144284,J140119.76+215144.7,1658802,144284,6033
587739843773136926,original,144356,J143230.97+202054.7,1624622,144356,6571
587739843774513359,original,144384,J144607.69+194017.8,1601263,144384,6846
587739844310663369,original,144540,J143933.00+201825.6,1623407,144540,6741
587739844311515310,original,144559,J144726.57+195342.5,1609275,144559,6872
587739844311646220,original,144561,J144836.08+195705.1,1611249,144561,6880
587739844314398944,original,144622,J151410.83+180354.5,1549178,144622,7450
587739844314398956,original,144623,J151421.02+181126.4,1552652,144623,7453
587739844315906238,original,144632,J152750.18+170131.9,1522769,144632,7711
587739844319838512,original,144675,J160325.81+141211.6,1451940,144675,8253
587739844320297336,original,144686,CGCG 079-052,57223,144686,8359
587739844842619054,original,144747,KUG 1350+232,89622,144747,5833
587739844845895730,original,144787,J142413.67+214345.7,1655984,144787,6408
587739844850090191,original,144877,J150345.34+191147.9,1583786,144877,7196
587739844850352377,original,144884,J150630.46+190659.2,1581060,144884,7253
587739844856054101,original,144963,CGCG 108-022,56508,144963,8159
587739844856709161,original,144978,J160353.38+143638.3,1462446,144978,8281
587739845385584809,original,145172,J145117.82+203217.1,3835143,145172,6947
587739845392924977,original,145297,J155825.65+152313.5,3856943,145297,8166
587739845395874086,original,145372,J162427.69+130557.8,1422895,145372,8622
587739845916491968,original,145418,J135442.75+235636.4,3815782,145418,5880
587739845917212848,original,145428,J140116.69+233412.2,1689688,145428,6031
587739845926060180,original,145578,J152519.69+183107.8,1561913,145578,7681
587739845928091867,original,145596,J154415.21+170634.5,1524841,145596,7984
587739845931041131,original,145648,J161023.74+144659.4,1467070,145648,8386
587739848065679549,original,145716,J160801.55+543642.2,2474760,145716,8363
587739848067514627,original,145758,J162513.57+511312.7,2390492,145758,8648
587739848598749293,original,145821,J152647.70+611823.3,2615571,145821,7701
587739848599208053,original,145827,J153225.79+603635.5,3848592,145827,7793
587739848605499583,original,145936,IC 1223,58567,145936,8804
587739848606155071,original,145944,J164035.09+480031.4,2308712,145944,8851
587739848610021435,original,145994,J170456.83+402346.7,2165181,145994,9109
587739848611266869,original,146031,J171102.22+374640.7,2109279,146031,9142
587739848612708756,original,146053,J171805.28+344741.9,3881382,146053,9216
587739849139683371,original,146154,J161546.25+544022.5,.......,146154,8473
587739849140011189,original,146159,J161848.02+535837.8,2456250,146159,8534
587739849141846074,original,146196,J163420.31+503515.7,2377128,146196,8776
587739849141846108,original,146197,J163349.92+502938.0,2374659,146197,8773
587739849146957871,original,146260,J170718.53+402801.7,2166204,146260,9120
587739849151217852,original,146365,J172748.58+313437.8,1953920,146365,9282
587739849672491260,original,146376,J153143.95+615009.1,2625542,146376,7784
587739849675899095,original,146403,J161119.83+560305.5,2523773,146403,8402
587739849683239042,original,146515,CGCG 225-038,59585,146515,9110
587739849687105962,original,146599,J172519.84+335009.9,3088827,146599,9266
587739850211917966,original,146648,J160538.74+575747.1,.......,146648,8319
587739850212966600,original,146668,J161540.42+555745.6,2520584,146668,8471
587739850216308930,original,146702,UGC 10530,58862,146702,8900
587739850218144129,original,146726,J165605.10+455421.9,2272246,146726,9044
587739850221289695,original,146800,CGCG 225-075,59892,146800,9193
587739850221748537,original,146817,J171652.39+384023.1,3880988,146817,9204
587739850749575434,original,146861,J161533.89+563741.7,2542796,146861,8469
587739860951302274,original,146888,J160920.02+575527.3,3860422,146888,8369
587739861484830912,original,146915,J152942.72+635146.0,2661927,146915,7752
587739861486469245,original,146930,J155247.83+611145.9,2613646,146930,8092
587739861488107671,original,146957,J161043.09+581739.3,2576939,146957,8387
587739861488697472,original,146973,J161714.67+571022.6,2559088,146973,8505
587739861488894184,original,146976,J161757.70+564753.1,2548091,146976,8516
587739861490925636,original,147023,J163528.79+524747.6,2423919,147023,8797
587739861491253399,original,147030,J163850.43+521235.4,3869786,147030,8840
587739861491974423,original,147047,J164320.59+504630.2,2381757,147047,8887
587739861495906339,original,147087,J170743.41+425343.5,2208420,147087,9125
587739861497020539,original,147115,J171308.59+402945.5,214591,147115,9180
587739862024781884,original,147226,SBS 1610+589,2583533,147226,8420
587739862028714041,original,147287,IC 1229,58902,147287,8912
587739862029565982,original,147311,J165021.63+493522.2,3873229,147311,8976
587739862029697136,original,147314,CGCG 252-008,59147,147314,8996
587739862557720734,original,147412,J152213.96+655257.9,2681564,147412,7623
587739862562046102,original,147454,CGCG 298-026,57735,147454,8508
587739862562373904,original,147469,J162051.00+574408.6,2570478,147469,8552
587739862568075389,original,147545,CGCG 252-017,59502,147545,9095
587739862572597758,original,147636,J172558.94+365914.2,2090715,147636,9273
587739862573580964,original,147646,J172937.79+344822.8,2054830,147646,9287
587739863098786002,original,147714,J161900.49+584737.8,2582863,147714,8540
587739863102325012,original,147759,J164847.32+515801.4,2403740,147759,8959
587739863107371028,original,147828,NGC 6348,60036,147828,9218
587739863107764477,original,147840,CGCG 225-102,60090,147840,9245
587739863109992759,original,147869,J172950.63+355701.5,3088565,147869,9290
587739863631986838,original,147896,J153534.85+653603.2,2678946,147896,7869
587739863638147217,original,147966,J164315.79+541741.4,2465363,147966,8882
587739863638147284,original,147967,J164326.89+541255.5,2463078,147967,8889
587739863638999285,original,147980,J164956.45+523205.7,2417373,147980,8969
587741386736337247,original,148058,J080643.24+153814.4,1489696,148058,255
587741387273535589,original,148141,J080814.63+162208.8,.......,148141,265
587741387275764125,original,148186,J082732.13+184223.7,1567697,148186,471
587741390502297734,original,148381,J101117.11+273051.0,1810383,148381,1706
587741391032746120,original,148438,IC 2441 NED02,.......,148438,940
587741391033401416,original,148448,IC 2451,26119,148448,1017
587741391036350473,original,148486,CGCG 122-059,27783,148486,1341
587741391571255324,original,148579,CGCG 121-077,26623,148579,1100
587741391573352606,original,148603,J094347.94+262226.4,1773791,148603,1351
587741391574597745,original,148626,J095547.83+272213.4,1806004,148626,1472
587741391575580675,original,148643,J100529.58+275844.4,1823001,148643,1605
